"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"남현동187",1,서울특별시 관악구 남부순환로262길 41,서울특별시 관악구 남현동 1081-5,37.474444,126.975371,,,02-879-6781,관악구청,2020-12-07
"남현동188",1,서울특별시 관악구 남부순환로262길 37,서울특별시 관악구 남현동 1081-4,37.474611,126.975259,,한전주,02-879-6781,관악구청,2020-12-07
"남현동189",1,서울특별시 관악구 남현4길 27,서울특별시 관악구 남현동 1081-1,37.474889,126.975249,,전용주,02-879-6781,관악구청,2020-12-07
"남현동190",1,서울특별시 관악구 남현4길 27,서울특별시 관악구 남현동 1081-1,37.474952,126.975161,,한전주,02-879-6781,관악구청,2020-12-07
"남현동191",1,서울특별시 관악구 남부순환로262길 23,서울특별시 관악구 남현동 1068-5,37.475135,126.975192,,,02-879-6781,관악구청,2020-12-07
"남현동192",1,서울특별시 관악구 남부순환로262길 20-3,서울특별시 관악구 남현동 1069-44,37.475212,126.974815,,한전주,02-879-6781,관악구청,2020-12-07
"남현동193",1,서울특별시 관악구 남부순환로262길 18,서울특별시 관악구 남현동 1069-50,37.475406,126.975025,,한전주,02-879-6781,관악구청,2020-12-07
"남현동194",1,서울특별시 관악구 남현2길 49,서울특별시 관악구 남현동 1069-37,37.475487,126.974606,,,02-879-6781,관악구청,2020-12-07
"남현동195",1,서울특별시 관악구 남현2길 51,서울특별시 관악구 남현동 1069-36,37.475468,126.974490,,한전주,02-879-6781,관악구청,2020-12-07
"남현동196",1,서울특별시 관악구 남현2길 53,서울특별시 관악구 남현동 1069-34,37.475448,126.974331,,한전주,02-879-6781,관악구청,2020-12-07
"남현동197",1,서울특별시 관악구 남현2길 59,서울특별시 관악구 남현동 1069-17,37.475420,126.974128,,,02-879-6781,관악구청,2020-12-07
"남현동198",1,서울특별시 관악구 남부순환로260길 5,서울특별시 관악구 남현동 1055-18,37.475598,126.973748,,한전주,02-879-6781,관악구청,2020-12-07
"남현동199",1,서울특별시 관악구 남부순환로262길 10-16,서울특별시 관악구 남현동 1055-16,37.475650,126.974034,,건축물,02-879-6781,관악구청,2020-12-07
"남현동200",1,서울특별시 관악구 남부순환로262길 10-14,서울특별시 관악구 남현동 1055-14,37.475689,126.974269,,한전주,02-879-6781,관악구청,2020-12-07
"남현동201",1,서울특별시 관악구 남부순환로262길 10-11,서울특별시 관악구 남현동 1055-21,37.475666,126.974423,,전용주,02-879-6781,관악구청,2020-12-07
"남현동202",1,서울특별시 관악구 남부순환로262길 10-6,서울특별시 관악구 남현동 1055-11,37.475783,126.974773,,한전주,02-879-6781,관악구청,2020-12-07
"남현동203",1,서울특별시 관악구 남부순환로262길 8,서울특별시 관악구 남현동 1055-10,37.475820,126.974914,,한전주,02-879-6781,관악구청,2020-12-07
"남현동204",1,서울특별시 관악구 남부순환로262길 5,서울특별시 관악구 남현동 1056-2,37.475929,126.975077,,건축물,02-879-6781,관악구청,2020-12-07
"남현동205",1,서울특별시 관악구 남부순환로262길 5-7,서울특별시 관악구 남현동 1056-12,37.475974,126.975351,,건축물,02-879-6781,관악구청,2020-12-07
"남현동206",1,서울특별시 관악구 남부순환로262길 8,서울특별시 관악구 남현동 1055-10,37.475925,126.974799,,전용주,02-879-6781,관악구청,2020-12-07
"남현동207",1,서울특별시 관악구 남부순환로266길 6,서울특별시 관악구 남현동 1056-31,37.476089,126.976198,,건축물,02-879-6781,관악구청,2020-12-07
"남현동208",1,서울특별시 관악구 남부순환로266길 13,서울특별시 관악구 남현동 1067-31,37.475788,126.976360,,건축물,02-879-6781,관악구청,2020-12-07
"남현동209",1,서울특별시 관악구 남현2길 23,서울특별시 관악구 남현동 1068-26,37.475743,126.976100,,한전주,02-879-6781,관악구청,2020-12-07
"남현동210",1,서울특별시 관악구 남현2길 22,서울특별시 관악구 남현동 1056-34,37.475808,126.976068,,한전주,02-879-6781,관악구청,2020-12-07
"남현동211",1,서울특별시 관악구 남부순환로266길 20,서울특별시 관악구 남현동 1068-29,37.475465,126.976238,,건축물,02-879-6781,관악구청,2020-12-07
"남현동212",1,서울특별시 관악구 남현2길 24-2,서울특별시 관악구 남현동 1056-33,37.475947,126.976031,,한전주,02-879-6781,관악구청,2020-12-07
"남현동213",1,서울특별시 관악구 남현2길 27,서울특별시 관악구 남현동 1068-37,37.475702,126.975792,,,02-879-6781,관악구청,2020-12-07
"남현동214",1,서울특별시 관악구 남현2길 26,서울특별시 관악구 남현동 1056-22,37.475923,126.975780,,건축물,02-879-6781,관악구청,2020-12-07
"남현동215",1,서울특별시 관악구 남현2길 34,서울특별시 관악구 남현동 1056-9,37.475725,126.975582,,한전주,02-879-6781,관악구청,2020-12-07
"남현동216",1,서울특별시 관악구 남현2길 31-7,서울특별시 관악구 남현동 1068-36,37.475477,126.975677,,전용주,02-879-6781,관악구청,2020-12-07
"남현동217",1,서울특별시 관악구 남현2길 31-6,서울특별시 관악구 남현동 1068-13,37.475428,126.975630,,전용주,02-879-6781,관악구청,2020-12-07
"남현동218",1,서울특별시 관악구 남현2길 34-2,서울특별시 관악구 남현동 1056-10,37.475867,126.975438,,건축물,02-879-6781,관악구청,2020-12-07
"남현동219",1,서울특별시 관악구 남현2길 40,서울특별시 관악구 남현동 1056-7,37.475658,126.975235,,한전주,02-879-6781,관악구청,2020-12-07
"남현동220",1,서울특별시 관악구 남현4길 22,서울특별시 관악구 남현동 1068-16,37.475114,126.975548,,한전주,02-879-6781,관악구청,2020-12-07
"남현동221",1,서울특별시 관악구 남현4길 21,서울특별시 관악구 남현동 1081-47,37.474972,126.975645,,건축물,02-879-6781,관악구청,2020-12-07
"남현동222",1,서울특별시 관악구 남현4길 19-6,서울특별시 관악구 남현동 1081-45,37.474802,126.975663,,건축물,02-879-6781,관악구청,2020-12-07
"남현동223",1,서울특별시 관악구 남현4길 22,서울특별시 관악구 남현동 1068-16,37.475144,126.975703,,한전주,02-879-6781,관악구청,2020-12-07
"남현동224",1,서울특별시 관악구 남현4길 19-4,서울특별시 관악구 남현동 1081-46,37.474989,126.975763,,건축물,02-879-6781,관악구청,2020-12-07
"남현동225",1,서울특별시 관악구 남현4길 19-8,서울특별시 관악구 남현동 1081-44,37.474818,126.975820,,건축물,02-879-6781,관악구청,2020-12-07
"남현동226",1,서울특별시 관악구 남현4길 19-12,서울특별시 관악구 남현동 1081-42,37.474608,126.975873,,건축물,02-879-6781,관악구청,2020-12-07
"남현동227",1,서울특별시 관악구 남현길 52,서울특별시 관악구 남현동 1081-13,37.474614,126.976076,,건축물,02-879-6781,관악구청,2020-12-07
"남현동228",1,서울특별시 관악구 남현4길 11-16,서울특별시 관악구 남현동 1081-34,37.474776,126.976086,,건축물,02-879-6781,관악구청,2020-12-07
"남현동229",1,서울특별시 관악구 남현4길 17-4,서울특별시 관악구 남현동 1081-37,37.474969,126.975967,,건축물,02-879-6781,관악구청,2020-12-07
"남현동230",1,서울특별시 관악구 남현4길 16,서울특별시 관악구 남현동 1068-39,37.475189,126.975970,,한전주,02-879-6781,관악구청,2020-12-07
"남현동231",1,서울특별시 관악구 남현4길 11,서울특별시 관악구 남현동 1081-25,37.475140,126.976234,,건축물,02-879-6781,관악구청,2020-12-07
"남현동232",1,서울특별시 관악구 남현4길 11-9,서울특별시 관악구 남현동 1081-27,37.474803,126.976395,,건축물,02-879-6781,관악구청,2020-12-07
"남현동233",1,서울특별시 관악구 남현4길 9,서울특별시 관악구 남현동 1081-24,37.475195,126.976468,,,02-879-6781,관악구청,2020-12-07
"남현동234",1,서울특별시 관악구 남현4길 1,서울특별시 관악구 남현동 1081-21,37.475135,126.976622,,,02-879-6781,관악구청,2020-12-07
"남현동235",1,서울특별시 관악구 남부순환로266길 20,서울특별시 관악구 남현동 1068-29,37.475499,126.976355,,건축물,02-879-6781,관악구청,2020-12-07
"남현동236",1,서울특별시 관악구 남부순환로266길 9,서울특별시 관악구 남현동 1057-5,37.475883,126.976477,,한전주,02-879-6781,관악구청,2020-12-07
"남현동237",1,서울특별시 관악구 남현2길 8,서울특별시 관악구 남현동 1057-18,37.475943,126.976878,,한전주,02-879-6781,관악구청,2020-12-07
"남현동238",1,서울특별시 관악구 남현2길 10-4,서울특별시 관악구 남현동 1057-17,37.476094,126.976972,,건축물,02-879-6781,관악구청,2020-12-07
"남현동239",1,서울특별시 관악구 남부순환로 2052,서울특별시 관악구 남현동 1057-12,37.476298,126.976773,,건축물,02-879-6781,관악구청,2020-12-07
"남현동240",1,서울특별시 관악구 남현길 14,서울특별시 관악구 남현동 1057-27,37.475924,126.977261,,한전주,02-879-6781,관악구청,2020-12-07
"남현동241",1,서울특별시 관악구 남현길 7,서울특별시 관악구 남현동 1058-6,37.476013,126.977562,,한전주,02-879-6781,관악구청,2020-12-07
"남현동242",1,서울특별시 관악구 남현길 24-3,서울특별시 관악구 남현동 1067-16,37.475616,126.976901,,한전주,02-879-6781,관악구청,2020-12-07
"남현동243",1,서울특별시 관악구 남현길 22,서울특별시 관악구 남현동 1067-20,37.475619,126.977037,,건축물,02-879-6781,관악구청,2020-12-07
"남현동244",1,서울특별시 관악구 남현길 37,서울특별시 관악구 남현동 1066-3,37.475035,126.976944,,한전주,02-879-6781,관악구청,2020-12-07
"남현동245",1,서울특별시 관악구 남현1길 9,서울특별시 관악구 남현동 1058-7,37.475911,126.977741,,한전주,02-879-6781,관악구청,2020-12-07
"남현동246",1,서울특별시 관악구 남현1가길 5,서울특별시 관악구 남현동 1065-9,37.475589,126.977772,,건축물,02-879-6781,관악구청,2020-12-07
"남현동247",1,서울특별시 관악구 남현1가길 14,서울특별시 관악구 남현동 1066-20,37.475315,126.977677,,,02-879-6781,관악구청,2020-12-07
"남현동248",1,서울특별시 관악구 남현1가길 16,서울특별시 관악구 남현동 1066-19,37.475194,126.977693,,한전주,02-879-6781,관악구청,2020-12-07
"남현동249",1,서울특별시 관악구 남현1가길 19,서울특별시 관악구 남현동 1065-30,37.475013,126.977781,,,02-879-6781,관악구청,2020-12-07
"남현동250",1,서울특별시 관악구 남현1가길 23,서울특별시 관악구 남현동 1065-29,37.474820,126.977695,,한전주,02-879-6781,관악구청,2020-12-07
"남현동251",1,서울특별시 관악구 남현1가길 22,서울특별시 관악구 남현동 1066-13,37.474809,126.977610,,한전주,02-879-6781,관악구청,2020-12-07
"남현동252",1,서울특별시 관악구 남현1가길 29,서울특별시 관악구 남현동 1086-1,37.474729,126.977780,,전용주,02-879-6781,관악구청,2020-12-07
"남현동253",1,서울특별시 관악구 남현3길 9,서울특별시 관악구 남현동 1066-12,37.474809,126.977313,,한전주,02-879-6781,관악구청,2020-12-07
"남현동254",1,서울특별시 관악구 남현3길 7,서울특별시 관악구 남현동 1066-7,37.474929,126.977230,,,02-879-6781,관악구청,2020-12-07
"남현동255",1,서울특별시 관악구 남현3길 9-12,서울특별시 관악구 남현동 1066-22,37.475278,126.977226,,한전주,02-879-6781,관악구청,2020-12-07
"남현동256",1,서울특별시 관악구 남현1길 14,서울특별시 관악구 남현동 1065-4,37.475843,126.978099,,한전주,02-879-6781,관악구청,2020-12-07
"남현동257",1,서울특별시 관악구 남부순환로272길 12,서울특별시 관악구 남현동 1058-21,37.475913,126.978218,,,02-879-6781,관악구청,2020-12-07
"남현동258",1,서울특별시 관악구 남부순환로272길 10,서울특별시 관악구 남현동 1058-20,37.476111,126.978186,,건축물,02-879-6781,관악구청,2020-12-07
"남현동259",1,서울특별시 관악구 남부순환로272길 17,서울특별시 관악구 남현동 1064-2,37.475664,126.978416,,한전주,02-879-6781,관악구청,2020-12-07
"남현동260",1,서울특별시 관악구 남부순환로272길 23,서울특별시 관악구 남현동 1064-7,37.475440,126.978413,,한전주,02-879-6781,관악구청,2020-12-07
"남현동261",1,서울특별시 관악구 남부순환로272길 24-3,서울특별시 관악구 남현동 1065-17,37.475393,126.978075,,건축물,02-879-6781,관악구청,2020-12-07
"남현동262",1,서울특별시 관악구 남부순환로272길 28,서울특별시 관악구 남현동 1065-18,37.475186,126.978298,,전용주,02-879-6781,관악구청,2020-12-07
"남현동263",1,서울특별시 관악구 남부순환로272길 34,서울특별시 관악구 남현동 1065-26,37.475034,126.978325,,한전주,02-879-6781,관악구청,2020-12-07
"남현동264",1,서울특별시 관악구 남부순환로272길 38,서울특별시 관악구 남현동 1065-33,37.474912,126.978316,,전용주,02-879-6781,관악구청,2020-12-07
"남현동265",1,서울특별시 관악구 남부순환로272길 42,서울특별시 관악구 남현동 1086-40,37.474737,126.978307,,한전주,02-879-6781,관악구청,2020-12-07
"남현동266",1,서울특별시 관악구 남현1가길 29,서울특별시 관악구 남현동 1086-1,37.474738,126.977871,,한전주,02-879-6781,관악구청,2020-12-07
"남현동267",1,서울특별시 관악구 남부순환로272길 41,서울특별시 관악구 남현동 1086-41,37.474745,126.978515,,한전주,02-879-6781,관악구청,2020-12-07
"남현동268",1,서울특별시 관악구 남부순환로272길 41,서울특별시 관악구 남현동 1086-41,37.474751,126.978627,,한전주,02-879-6781,관악구청,2020-12-07
"남현동269",1,서울특별시 관악구 남현3길 37,서울특별시 관악구 남현동 1064-13,37.474923,126.978681,,한전주,02-879-6781,관악구청,2020-12-07
"남현동270",1,서울특별시 관악구 남현3길 43,서울특별시 관악구 남현동 1063-2,37.475013,126.979005,,한전주,02-879-6781,관악구청,2020-12-07
"남현동271",1,서울특별시 관악구 남현3길 47,서울특별시 관악구 남현동 1063-5,37.475066,126.979262,,,02-879-6781,관악구청,2020-12-07
"남현동272",1,서울특별시 관악구 남현1길 28-16,서울특별시 관악구 남현동 1064-19,37.475257,126.978942,,,02-879-6781,관악구청,2020-12-07
